salary_id,employee_id,effective_date,end_date,currency,base_salary,bonus_pct,reason
6909,4180,2025-04-22,2025-05-01,USD,4473406,0.0935,PROMOTION
6910,4180,2025-05-02,,INR,4438133,0.004,MERIT
6911,4181,2025-03-14,2025-06-26,INR,694672,0.1502,ADJUSTMENT
6912,4181,2025-06-27,,USD,825937,0.021,MERIT
6913,4182,2020-06-14,2021-08-10,USD,3678930,0.1501,PROMOTION
6914,4182,2021-08-11,,USD,3720904,0.1391,MERIT
6915,4183,2023-08-25,2023-09-12,INR,3953210,0.0848,PROMOTION
6916,4183,2023-09-13,2024-05-10,USD,4265479,0.1704,ADJUSTMENT
6917,4183,2024-05-11,,INR,3980240,0.1977,HIRE
6918,4184,2023-08-28,,USD,4127942,0.0079,MERIT
6919,4185,2018-09-26,,USD,6157688,0.1425,ADJUSTMENT
6920,4186,2022-10-31,2024-04-03,INR,4671488,0.1647,PROMOTION
6921,4186,2024-04-04,,USD,4874476,0.1318,PROMOTION
6922,4187,2024-11-24,2024-12-24,USD,335686,0.0334,PROMOTION
6923,4187,2024-12-25,2025-06-29,INR,321760,0.138,HIRE
6924,4187,2025-06-30,,INR,309514,0.0465,ADJUSTMENT
6925,4188,2024-04-20,2025-02-16,INR,1117009,0.0737,ADJUSTMENT
6926,4188,2025-02-17,,INR,1017066,0.0777,PROMOTION
6927,4189,2020-11-13,,INR,427423,0.162,ADJUSTMENT
6928,4190,2022-04-15,2023-10-23,INR,4813608,0.0805,MERIT
6929,4190,2023-10-24,,USD,5366544,0.0633,ADJUSTMENT
6930,4191,2018-01-02,2020-01-06,INR,1316409,0.1771,PROMOTION
6931,4191,2020-01-07,2021-01-16,INR,1325872,0.0766,MERIT
6932,4191,2021-01-17,,USD,948566,0.1124,ADJUSTMENT
6933,4192,2022-01-24,2022-05-25,INR,1150898,0.0514,ADJUSTMENT
6934,4192,2022-05-26,,INR,1346244,0.0136,PROMOTION
6935,4193,2024-07-02,2025-07-22,USD,2507480,0.0959,MERIT
6936,4193,2025-07-23,,INR,3170508,0.0061,MERIT
6937,4194,2022-12-02,2024-10-24,INR,3536732,0.1468,ADJUSTMENT
6938,4194,2024-10-25,,USD,3723928,0.0553,PROMOTION
6939,4195,2025-02-27,2025-05-29,INR,3053511,0.0953,PROMOTION
6940,4195,2025-05-30,,INR,3124566,0.1929,HIRE
6941,4196,2020-09-22,,USD,391440,0.1268,PROMOTION
6942,4197,2022-03-11,,USD,822154,0.092,MERIT
6943,4198,2016-07-19,2021-10-20,INR,1129948,0.0144,ADJUSTMENT
6944,4198,2021-10-21,2022-07-09,INR,1348976,0.1691,PROMOTION
6945,4198,2022-07-10,,INR,1027363,0.1995,ADJUSTMENT
6946,4199,2021-07-14,,USD,650511,0.1589,HIRE
6947,4200,2022-04-08,,USD,2439789,0.0548,ADJUSTMENT
6948,4201,2025-03-23,,USD,1322070,0.191,HIRE
6949,4202,2016-11-06,2018-08-21,USD,5395277,0.0616,HIRE
6950,4202,2018-08-22,,USD,4939128,0.0953,MERIT
6951,4203,2018-11-07,,INR,685163,0.0507,MERIT
6952,4204,2025-05-30,,USD,3682226,0.1966,ADJUSTMENT
6953,4205,2020-02-21,2025-03-08,USD,2995275,0.1693,PROMOTION
6954,4205,2025-03-09,,INR,2601015,0.0049,ADJUSTMENT
6955,4206,2019-03-16,2022-06-03,USD,376048,0.1202,ADJUSTMENT
6956,4206,2022-06-04,,INR,564855,0.1572,MERIT
6957,4207,2023-06-21,2025-01-20,INR,1378364,0.168,ADJUSTMENT
6958,4207,2025-01-21,,USD,1168319,0.1347,HIRE
6959,4208,2025-05-23,2025-06-23,INR,2490046,0.1228,MERIT
6960,4208,2025-06-24,2025-07-01,USD,2680674,0.1918,HIRE
6961,4208,2025-07-02,,INR,2785063,0.1309,HIRE
6962,4209,2025-07-18,2025-07-21,INR,1653550,0.192,ADJUSTMENT
6963,4209,2025-07-22,2025-08-22,INR,1727321,0.1328,PROMOTION
6964,4209,2025-08-23,,INR,1855502,0.0655,PROMOTION
6965,4210,2024-10-29,2024-12-17,INR,473256,0.0185,ADJUSTMENT
6966,4210,2024-12-18,2025-08-07,INR,331406,0.0737,HIRE
6967,4210,2025-08-08,,INR,402409,0.1541,HIRE
6968,4211,2025-07-05,,INR,5167939,0.1521,MERIT
6969,4212,2023-12-15,2024-03-05,USD,4819122,0.0983,PROMOTION
6970,4212,2024-03-06,2024-06-28,INR,6964779,0.189,PROMOTION
6971,4212,2024-06-29,,INR,4901910,0.1938,HIRE
6972,4213,2023-12-19,2024-04-06,INR,5457019,0.0729,ADJUSTMENT
6973,4213,2024-04-07,,USD,5722258,0.0918,MERIT
6974,4214,2021-08-06,2024-07-21,INR,2228531,0.1357,PROMOTION
6975,4214,2024-07-22,,INR,2233625,0.0797,MERIT
6976,4215,2025-05-02,2025-07-27,USD,488636,0.0357,HIRE
6977,4215,2025-07-28,,USD,597960,0.1492,ADJUSTMENT
6978,4216,2025-05-31,,INR,2464928,0.1462,MERIT
6979,4217,2020-01-20,,INR,2068646,0.1598,ADJUSTMENT
6980,4218,2024-12-09,,USD,1321630,0.1233,ADJUSTMENT
6981,4219,2023-12-24,2025-01-08,INR,1678246,0.1338,ADJUSTMENT
6982,4219,2025-01-09,,INR,1595994,0.1685,ADJUSTMENT
6983,4220,2024-02-11,2025-07-27,USD,400096,0.0223,ADJUSTMENT
6984,4220,2025-07-28,,INR,374059,0.0037,HIRE
6985,4221,2023-01-08,2024-07-10,INR,3840891,0.1821,HIRE
6986,4221,2024-07-11,,INR,3392464,0.0934,ADJUSTMENT
6987,4222,2023-10-23,,USD,2703342,0.0495,ADJUSTMENT
6988,4223,2020-11-23,2023-01-07,INR,6228343,0.1419,ADJUSTMENT
6989,4223,2023-01-08,2023-02-15,USD,6163953,0.1621,ADJUSTMENT
6990,4223,2023-02-16,,INR,4904758,0.1261,ADJUSTMENT
6991,4224,2025-01-06,,USD,1901855,0.0093,ADJUSTMENT
6992,4225,2024-01-17,,INR,2449636,0.1202,ADJUSTMENT
6993,4226,2020-12-08,2021-11-29,INR,4392285,0.0514,HIRE
6994,4226,2021-11-30,2022-09-10,USD,4036808,0.1224,ADJUSTMENT
6995,4226,2022-09-11,,INR,3320647,0.0287,HIRE
6996,4227,2023-07-11,2024-11-10,USD,2354884,0.1834,MERIT
6997,4227,2024-11-11,,USD,2428643,0.0106,HIRE
6998,4228,2025-05-09,,USD,1223096,0.0303,MERIT
6999,4229,2019-11-25,2024-05-14,USD,1873375,0.1641,MERIT
7000,4229,2024-05-15,,USD,1836850,0.0567,ADJUSTMENT
7001,4230,2022-08-17,2023-10-24,INR,1273096,0.081,ADJUSTMENT
7002,4230,2023-10-25,2025-02-03,INR,1158924,0.1638,HIRE
7003,4230,2025-02-04,,USD,1328898,0.0271,PROMOTION
7004,4231,2024-09-11,,INR,1390579,0.1222,ADJUSTMENT
7005,4232,2025-03-23,,INR,465541,0.056,PROMOTION
7006,4233,2020-03-23,2024-06-01,USD,371775,0.1919,PROMOTION
7007,4233,2024-06-02,2025-06-25,USD,499139,0.0351,ADJUSTMENT
7008,4233,2025-06-26,,USD,473264,0.0424,PROMOTION
7009,4234,2022-09-19,2023-12-21,INR,2343836,0.0153,ADJUSTMENT
7010,4234,2023-12-22,,USD,2465016,0.0818,ADJUSTMENT
7011,4235,2023-01-16,2025-02-01,USD,3198699,0.0796,PROMOTION
7012,4235,2025-02-02,,USD,2589093,0.1638,ADJUSTMENT
7013,4236,2019-07-05,2019-11-10,INR,1076296,0.1063,HIRE
7014,4236,2019-11-11,,USD,924425,0.1698,ADJUSTMENT
7015,4237,2022-12-21,2023-02-01,INR,5656978,0.1362,PROMOTION
7016,4237,2023-02-02,,USD,5737998,0.0614,PROMOTION
7017,4238,2024-04-29,2025-03-03,USD,4061312,0.0219,ADJUSTMENT
7018,4238,2025-03-04,,USD,4049089,0.1492,PROMOTION
7019,4239,2024-03-06,,INR,3164908,0.0909,MERIT
7020,4240,2023-09-09,,USD,2061901,0.0547,ADJUSTMENT
7021,4241,2020-12-30,,INR,6373912,0.1755,HIRE
7022,4242,2022-04-11,2022-06-13,INR,1043109,0.1444,ADJUSTMENT
7023,4242,2022-06-14,2023-09-12,USD,941545,0.1586,MERIT
7024,4242,2023-09-13,,USD,1145959,0.0311,ADJUSTMENT
7025,4243,2022-01-16,2024-05-08,INR,722763,0.0865,PROMOTION
7026,4243,2024-05-09,2025-05-27,USD,779586,0.0449,MERIT
7027,4243,2025-05-28,,INR,718473,0.0244,PROMOTION
7028,4244,2022-08-11,2025-08-20,USD,4837622,0.1329,HIRE
7029,4244,2025-08-21,,INR,5841748,0.011,HIRE
7030,4245,2024-03-06,,INR,4435796,0.0967,HIRE
7031,4246,2022-03-13,2022-09-09,INR,1777705,0.1189,HIRE
7032,4246,2022-09-10,2024-12-17,INR,1749533,0.0782,PROMOTION
7033,4246,2024-12-18,,USD,1577429,0.1629,MERIT
7034,4247,2021-04-14,2022-01-12,USD,3664197,0.051,MERIT
7035,4247,2022-01-13,2024-02-23,USD,4493910,0.0289,ADJUSTMENT
7036,4247,2024-02-24,,USD,3467887,0.1355,MERIT
7037,4248,2019-06-01,2019-11-26,USD,1079888,0.1028,ADJUSTMENT
7038,4248,2019-11-27,2021-01-26,USD,1072597,0.0154,MERIT
7039,4248,2021-01-27,,INR,1221046,0.1508,PROMOTION
7040,4249,2025-04-26,2025-08-20,USD,4435475,0.0934,ADJUSTMENT
7041,4249,2025-08-21,,USD,3972880,0.0519,MERIT
7042,4250,2023-03-23,,INR,320019,0.0113,ADJUSTMENT
7043,4251,2025-06-12,2025-08-01,INR,511079,0.1344,ADJUSTMENT
7044,4251,2025-08-02,2025-08-20,USD,525921,0.1972,MERIT
7045,4251,2025-08-21,,INR,420583,0.1621,HIRE
7046,4252,2021-05-16,,USD,5974609,0.1121,ADJUSTMENT
7047,4253,2018-10-11,2020-03-13,USD,1667116,0.0926,MERIT
7048,4253,2020-03-14,2023-12-21,INR,1566451,0.0107,HIRE
7049,4253,2023-12-22,,USD,2150152,0.0447,ADJUSTMENT
7050,4254,2024-07-12,,USD,3759984,0.0115,HIRE
7051,4255,2025-07-09,,INR,840760,0.0487,HIRE
7052,4256,2022-10-08,,INR,3866103,0.0164,ADJUSTMENT
7053,4257,2021-10-03,2022-05-05,USD,393296,0.1265,HIRE
7054,4257,2022-05-06,2022-10-19,USD,571163,0.0389,MERIT
7055,4257,2022-10-20,,USD,404671,0.0783,MERIT
7056,4258,2021-01-22,,USD,6266889,0.1331,MERIT
7057,4259,2020-01-06,2024-10-09,USD,313167,0.0313,ADJUSTMENT
7058,4259,2024-10-10,,USD,423052,0.0974,PROMOTION
7059,4260,2017-06-09,,USD,302057,0.1936,MERIT
7060,4261,2024-08-22,,USD,564781,0.1505,HIRE
7061,4262,2024-09-04,2025-03-16,USD,2841409,0.0447,MERIT
7062,4262,2025-03-17,,USD,2799693,0.1789,PROMOTION
7063,4263,2020-09-17,,INR,792985,0.1042,ADJUSTMENT
7064,4264,2020-10-17,2024-02-16,INR,5878658,0.1795,MERIT
7065,4264,2024-02-17,,USD,4717727,0.1254,PROMOTION
7066,4265,2020-07-30,,USD,461349,0.14,ADJUSTMENT
7067,4266,2019-06-06,2023-01-02,INR,1094199,0.1862,ADJUSTMENT
7068,4266,2023-01-03,,INR,1088559,0.1455,PROMOTION
7069,4267,2020-11-18,,USD,6408349,0.176,HIRE
7070,4268,2024-10-24,,USD,5942116,0.0302,ADJUSTMENT
7071,4269,2025-06-07,,USD,405060,0.0278,MERIT
7072,4270,2023-02-20,2023-09-10,USD,352442,0.1379,PROMOTION
7073,4270,2023-09-11,,INR,580506,0.1361,ADJUSTMENT
7074,4271,2024-02-02,,INR,2151283,0.083,MERIT
7075,4272,2025-06-09,2025-07-09,INR,699340,0.1516,ADJUSTMENT
7076,4272,2025-07-10,2025-07-24,USD,722577,0.1251,PROMOTION
7077,4272,2025-07-25,,INR,764279,0.045,MERIT
7078,4273,2025-06-28,,INR,707029,0.0324,MERIT
7079,4274,2017-01-11,,INR,3027237,0.136,HIRE
7080,4275,2017-03-21,2019-09-19,USD,1639039,0.0059,ADJUSTMENT
7081,4275,2019-09-20,2020-08-09,INR,2159139,0.1304,HIRE
7082,4275,2020-08-10,,INR,2017969,0.0416,MERIT
7083,4276,2025-03-10,,INR,1508758,0.1858,ADJUSTMENT
7084,4277,2021-03-18,2021-12-06,INR,2841895,0.1815,ADJUSTMENT
7085,4277,2021-12-07,,INR,2511763,0.1437,MERIT
7086,4278,2017-08-10,2022-07-17,INR,4988801,0.1654,PROMOTION
7087,4278,2022-07-18,,INR,6065144,0.0907,HIRE
7088,4279,2017-03-31,2022-05-18,INR,739189,0.0301,MERIT
7089,4279,2022-05-19,,INR,758243,0.0409,ADJUSTMENT
7090,4280,2017-10-28,2018-02-05,INR,328155,0.1538,MERIT
7091,4280,2018-02-06,,INR,414465,0.1423,PROMOTION
7092,4281,2018-06-16,2023-06-28,INR,1846164,0.0157,PROMOTION
7093,4281,2023-06-29,2024-07-01,USD,1581575,0.0798,HIRE
7094,4281,2024-07-02,,USD,1486822,0.1708,HIRE
7095,4282,2022-07-22,,USD,390778,0.0369,ADJUSTMENT
7096,4283,2023-08-02,,USD,947456,0.1421,MERIT
7097,4284,2020-10-12,2021-05-08,INR,925000,0.0635,ADJUSTMENT
7098,4284,2021-05-09,,USD,1104793,0.0669,PROMOTION
7099,4285,2022-07-30,,USD,2642156,0.0217,PROMOTION
7100,4286,2021-10-14,2022-01-23,USD,1806993,0.0645,PROMOTION
7101,4286,2022-01-24,,INR,1421895,0.1542,ADJUSTMENT
7102,4287,2023-02-12,2023-04-01,USD,809583,0.1017,MERIT
7103,4287,2023-04-02,2023-10-27,INR,807078,0.0314,HIRE
7104,4287,2023-10-28,,INR,640689,0.0375,ADJUSTMENT
7105,4288,2021-11-06,,INR,1805046,0.0907,ADJUSTMENT
7106,4289,2024-01-24,2025-04-24,INR,891385,0.063,HIRE
7107,4289,2025-04-25,,INR,704298,0.0954,MERIT
7108,4290,2023-03-11,,USD,1341640,0.0054,MERIT
7109,4291,2023-12-04,2024-04-17,USD,1013246,0.1897,HIRE
7110,4291,2024-04-18,2025-08-16,USD,1045154,0.1189,ADJUSTMENT
7111,4291,2025-08-17,,USD,1019359,0.1712,MERIT
7112,4292,2021-03-31,,USD,2872242,0.0485,HIRE
7113,4293,2025-06-07,,USD,416210,0.1541,HIRE
7114,4294,2024-12-03,2025-04-13,USD,5890294,0.1279,ADJUSTMENT
7115,4294,2025-04-14,2025-08-02,INR,5157683,0.0096,MERIT
7116,4294,2025-08-03,,USD,6563210,0.0378,HIRE
7117,4295,2023-03-13,,INR,395010,0.1893,ADJUSTMENT
7118,4296,2022-09-19,,USD,3785198,0.0371,HIRE
7119,4297,2022-03-11,,INR,4924762,0.0206,HIRE
7120,4298,2018-01-23,,USD,365260,0.0029,MERIT
7121,4299,2020-11-15,2024-10-13,USD,1528674,0.1283,ADJUSTMENT
7122,4299,2024-10-14,2025-03-16,USD,1537201,0.0297,HIRE
7123,4299,2025-03-17,,INR,1911240,0.0357,ADJUSTMENT
7124,4300,2023-08-01,,USD,1577430,0.1083,ADJUSTMENT
7125,4301,2021-09-25,2024-05-15,USD,1236020,0.1999,MERIT
7126,4301,2024-05-16,,USD,1338730,0.0797,MERIT
7127,4302,2019-04-16,2022-10-02,INR,898628,0.1552,PROMOTION
7128,4302,2022-10-03,,USD,769819,0.0628,MERIT
7129,4303,2023-07-07,2025-02-10,INR,851972,0.0072,MERIT
7130,4303,2025-02-11,,USD,821679,0.0522,MERIT
7131,4304,2023-04-02,2025-04-17,USD,4217535,0.0236,PROMOTION
7132,4304,2025-04-18,,USD,4175941,0.1028,ADJUSTMENT
7133,4305,2025-08-22,,INR,845679,0.0587,HIRE
7134,4306,2025-03-31,2025-04-20,INR,3402319,0.0078,HIRE
7135,4306,2025-04-21,,INR,4310232,0.1966,HIRE
7136,4307,2024-01-17,,USD,1176544,0.1068,MERIT
7137,4308,2019-10-29,,INR,918003,0.1693,HIRE
7138,4309,2025-03-09,2025-04-28,INR,2695424,0.0499,MERIT
7139,4309,2025-04-29,2025-07-12,USD,2299401,0.1732,ADJUSTMENT
7140,4309,2025-07-13,,INR,2789792,0.0574,MERIT
7141,4310,2015-10-06,,INR,4901183,0.0729,PROMOTION
7142,4311,2025-03-20,,INR,1024941,0.1621,ADJUSTMENT
7143,4312,2022-10-16,2025-05-13,INR,3329043,0.0192,PROMOTION
7144,4312,2025-05-14,,INR,4289110,0.1754,ADJUSTMENT
7145,4313,2017-02-14,2021-07-21,INR,3229443,0.0946,HIRE
7146,4313,2021-07-22,,INR,3495705,0.0514,MERIT
7147,4314,2024-05-07,2025-01-25,INR,1817476,0.0572,ADJUSTMENT
7148,4314,2025-01-26,,INR,2138386,0.062,ADJUSTMENT
7149,4315,2025-06-05,2025-06-15,USD,5763964,0.1173,PROMOTION
7150,4315,2025-06-16,,INR,6599758,0.0972,ADJUSTMENT
7151,4316,2019-10-29,2023-10-16,INR,864877,0.1531,MERIT
7152,4316,2023-10-17,2025-07-31,USD,631284,0.1266,PROMOTION
7153,4316,2025-08-01,,USD,773795,0.1095,PROMOTION
7154,4317,2019-08-22,,USD,2854030,0.0843,MERIT
7155,4318,2025-06-09,,INR,1157862,0.1481,ADJUSTMENT
7156,4319,2019-03-24,,INR,395411,0.1363,HIRE
7157,4320,2020-02-16,,USD,576250,0.1479,HIRE
7158,4321,2020-08-25,2021-06-22,INR,6035601,0.164,MERIT
7159,4321,2021-06-23,,USD,5136610,0.0958,ADJUSTMENT
7160,4322,2019-08-25,,INR,303774,0.1592,PROMOTION
7161,4323,2025-03-26,,USD,3445049,0.1241,PROMOTION
7162,4324,2023-08-28,2024-01-10,INR,3543963,0.1257,ADJUSTMENT
7163,4324,2024-01-11,,INR,4398730,0.0134,HIRE
7164,4325,2019-01-05,2020-12-04,USD,1053269,0.0589,MERIT
7165,4325,2020-12-05,,USD,1031675,0.0424,ADJUSTMENT
7166,4326,2022-10-28,2022-12-05,INR,1643114,0.0867,PROMOTION
7167,4326,2022-12-06,2024-08-04,INR,2037106,0.1375,PROMOTION
7168,4326,2024-08-05,,INR,1402101,0.1786,PROMOTION
7169,4327,2024-07-09,2024-12-22,INR,2862200,0.0136,PROMOTION
7170,4327,2024-12-23,,INR,2421635,0.1277,HIRE
7171,4328,2019-08-14,,INR,429075,0.0952,MERIT
7172,4329,2017-08-21,,USD,393730,0.1597,HIRE
7173,4330,2021-05-05,,USD,1400005,0.081,ADJUSTMENT
7174,4331,2022-08-10,,USD,2386935,0.1281,MERIT
7175,4332,2025-06-06,,INR,526227,0.1538,PROMOTION
7176,4333,2024-07-31,,INR,1061443,0.0798,ADJUSTMENT
7177,4334,2023-07-03,,INR,421139,0.0655,PROMOTION
7178,4335,2025-05-21,,USD,478663,0.1894,PROMOTION
7179,4336,2017-10-29,2020-06-18,USD,931348,0.1029,ADJUSTMENT
7180,4336,2020-06-19,,INR,1318320,0.0917,HIRE
7181,4337,2022-01-13,2023-09-26,INR,1205988,0.1445,MERIT
7182,4337,2023-09-27,,USD,995880,0.1598,MERIT
7183,4338,2025-07-03,,INR,2938242,0.1494,PROMOTION
7184,4339,2022-10-14,2022-10-27,INR,655042,0.0022,ADJUSTMENT
7185,4339,2022-10-28,,INR,641132,0.0401,ADJUSTMENT
7186,4340,2021-06-08,2023-05-14,INR,1778875,0.0004,ADJUSTMENT
7187,4340,2023-05-15,,USD,2139766,0.146,HIRE
7188,4341,2022-05-06,2023-03-16,INR,450503,0.1891,HIRE
7189,4341,2023-03-17,,INR,544511,0.0156,ADJUSTMENT
7190,4342,2023-02-07,,INR,840558,0.0518,HIRE
7191,4343,2024-10-17,,INR,495528,0.1002,PROMOTION
7192,4344,2023-05-20,,INR,520394,0.1438,PROMOTION
7193,4345,2022-04-20,,USD,842260,0.1725,ADJUSTMENT
7194,4346,2024-02-12,,INR,583367,0.1106,MERIT
7195,4347,2019-04-06,2021-08-27,USD,3757099,0.01,HIRE
7196,4347,2021-08-28,,USD,4338973,0.069,PROMOTION
7197,4348,2025-05-26,,USD,1998069,0.04,MERIT
7198,4349,2021-07-06,,INR,426268,0.0634,MERIT
7199,4350,2022-10-19,,INR,6834386,0.1285,ADJUSTMENT
7200,4351,2019-07-02,,USD,1700825,0.0082,ADJUSTMENT
7201,4352,2018-11-19,2021-05-28,INR,4339221,0.1811,MERIT
7202,4352,2021-05-29,2022-12-24,USD,4037486,0.0958,MERIT
7203,4352,2022-12-25,,INR,4250782,0.0364,HIRE
7204,4353,2025-02-17,2025-06-30,USD,447947,0.1502,PROMOTION
7205,4353,2025-07-01,2025-08-22,USD,480629,0.0313,ADJUSTMENT
7206,4353,2025-08-23,,INR,463015,0.1624,MERIT
7207,4354,2025-06-19,,INR,5933323,0.0652,MERIT
7208,4355,2022-04-24,2023-02-16,INR,1027414,0.0541,ADJUSTMENT
7209,4355,2023-02-17,2024-11-15,INR,1081220,0.0364,PROMOTION
7210,4355,2024-11-16,,USD,1325378,0.0204,ADJUSTMENT
7211,4356,2024-10-07,,USD,5573744,0.0873,HIRE
7212,4357,2024-11-14,2025-07-06,INR,4214215,0.0037,HIRE
7213,4357,2025-07-07,,USD,4320082,0.0247,MERIT
7214,4358,2021-07-05,,USD,661205,0.0478,ADJUSTMENT
7215,4359,2021-05-02,2022-04-30,USD,811548,0.1618,HIRE
7216,4359,2022-05-01,,USD,683788,0.154,MERIT
7217,4360,2022-09-09,,USD,2566900,0.0115,MERIT
7218,4361,2023-06-24,2024-09-14,USD,568647,0.1019,HIRE
7219,4361,2024-09-15,2025-07-13,USD,313089,0.0526,MERIT
7220,4361,2025-07-14,,USD,366698,0.0574,PROMOTION
7221,4362,2025-06-23,,USD,6756032,0.1403,PROMOTION
7222,4363,2023-10-27,,USD,853729,0.1754,ADJUSTMENT
7223,4364,2022-09-11,,INR,976687,0.1026,ADJUSTMENT
7224,4365,2022-01-27,2023-07-11,INR,695459,0.0944,ADJUSTMENT
7225,4365,2023-07-12,,USD,780161,0.148,PROMOTION
7226,4366,2022-09-04,,USD,568059,0.138,HIRE
7227,4367,2020-10-28,2023-04-07,USD,1361829,0.1189,MERIT
7228,4367,2023-04-08,,USD,1205819,0.1991,ADJUSTMENT
7229,4368,2024-01-10,2025-01-24,USD,620160,0.0728,ADJUSTMENT
7230,4368,2025-01-25,,INR,666788,0.0113,HIRE
7231,4369,2024-10-29,2025-02-18,USD,3142767,0.0285,ADJUSTMENT
7232,4369,2025-02-19,,INR,2263489,0.0492,ADJUSTMENT
7233,4370,2025-07-28,2025-08-17,INR,1535061,0.0971,ADJUSTMENT
7234,4370,2025-08-18,,USD,1443993,0.1484,MERIT
7235,4371,2020-03-19,,INR,442669,0.1211,HIRE
7236,4372,2024-04-24,,INR,2870751,0.0872,HIRE
7237,4373,2025-06-06,2025-06-16,INR,3957136,0.1752,ADJUSTMENT
7238,4373,2025-06-17,2025-06-26,INR,3405788,0.1008,PROMOTION
7239,4373,2025-06-27,,INR,3280042,0.1512,PROMOTION
7240,4374,2025-07-31,,INR,2895358,0.0732,ADJUSTMENT
7241,4375,2019-07-01,2022-05-01,INR,493556,0.0272,PROMOTION
7242,4375,2022-05-02,,INR,509825,0.1078,PROMOTION
7243,4376,2020-04-15,,USD,1634529,0.0007,HIRE
7244,4377,2021-10-29,2022-09-28,USD,317979,0.1494,HIRE
7245,4377,2022-09-29,,USD,399589,0.1652,PROMOTION
7246,4378,2020-08-11,2022-12-21,USD,1091856,0.127,MERIT
7247,4378,2022-12-22,,INR,1397988,0.138,PROMOTION
7248,4379,2020-07-24,,INR,1714482,0.0741,HIRE
7249,4380,2025-01-01,,INR,2199535,0.0928,ADJUSTMENT
7250,4381,2024-11-25,,USD,621887,0.0003,HIRE
7251,4382,2021-08-19,2022-01-20,USD,1092601,0.0984,HIRE
7252,4382,2022-01-21,2024-05-17,USD,971895,0.0286,ADJUSTMENT
7253,4382,2024-05-18,,INR,931054,0.1125,MERIT
7254,4383,2022-06-23,2024-12-28,USD,6739124,0.0749,MERIT
7255,4383,2024-12-29,2025-06-05,INR,4891891,0.1461,MERIT
7256,4383,2025-06-06,,USD,5028380,0.1078,HIRE
7257,4384,2020-12-07,,INR,4122107,0.0809,HIRE
7258,4385,2022-04-18,,INR,1657669,0.1984,PROMOTION
7259,4386,2022-03-14,2023-11-18,INR,3025122,0.0142,MERIT
7260,4386,2023-11-19,2024-11-03,USD,2472739,0.0971,PROMOTION
7261,4386,2024-11-04,,USD,2231037,0.1787,PROMOTION
7262,4387,2022-02-17,2023-01-01,INR,6728972,0.0193,PROMOTION
7263,4387,2023-01-02,,USD,6783090,0.0899,MERIT
7264,4388,2025-04-06,,USD,690692,0.1295,HIRE
7265,4389,2025-07-31,,INR,522998,0.199,PROMOTION
7266,4390,2019-04-15,2023-03-15,USD,3321766,0.1054,ADJUSTMENT
7267,4390,2023-03-16,2023-04-25,USD,3908853,0.0762,MERIT
7268,4390,2023-04-26,,INR,3792116,0.013,HIRE
7269,4391,2025-02-08,,USD,3499090,0.1257,HIRE
7270,4392,2024-05-31,,USD,4376691,0.1316,ADJUSTMENT
7271,4393,2025-07-28,,INR,703795,0.1468,HIRE
7272,4394,2022-02-09,,INR,3530112,0.0696,ADJUSTMENT
7273,4395,2019-11-27,,USD,1833697,0.1413,MERIT
7274,4396,2021-01-01,2021-12-29,USD,1370143,0.0759,MERIT
7275,4396,2021-12-30,2022-03-04,INR,1348944,0.1818,HIRE
7276,4396,2022-03-05,,USD,1042559,0.1976,MERIT
7277,4397,2024-02-21,,USD,2650411,0.0228,HIRE
7278,4398,2025-03-23,,INR,741657,0.1594,PROMOTION
7279,4399,2022-12-31,2023-01-22,INR,1982955,0.0731,MERIT
7280,4399,2023-01-23,,USD,1918956,0.0543,HIRE
7281,4400,2022-07-23,,USD,6613184,0.1959,HIRE
7282,4401,2024-03-13,2024-05-19,INR,841688,0.1675,ADJUSTMENT
7283,4401,2024-05-20,,USD,702936,0.0128,PROMOTION
7284,4402,2025-02-27,,USD,515746,0.0983,ADJUSTMENT
7285,4403,2024-09-18,,INR,2328553,0.1367,HIRE
7286,4404,2023-04-09,2024-10-28,INR,488969,0.0966,MERIT
7287,4404,2024-10-29,,USD,363445,0.1791,ADJUSTMENT
7288,4405,2022-04-09,,INR,3012190,0.0206,HIRE
7289,4406,2023-04-04,2025-03-29,INR,5784012,0.1584,ADJUSTMENT
7290,4406,2025-03-30,,USD,6876660,0.068,HIRE
7291,4407,2024-01-01,2024-09-06,INR,4425047,0.0255,ADJUSTMENT
7292,4407,2024-09-07,,USD,3514391,0.125,ADJUSTMENT
7293,4408,2020-05-28,,INR,832912,0.0961,MERIT
7294,4409,2019-09-14,2022-08-03,USD,481437,0.14,HIRE
7295,4409,2022-08-04,,INR,519210,0.1597,ADJUSTMENT
7296,4410,2023-06-12,2024-02-08,INR,4010015,0.0387,HIRE
7297,4410,2024-02-09,,USD,3346856,0.1566,PROMOTION
7298,4411,2025-07-16,,USD,2889684,0.0102,ADJUSTMENT
7299,4412,2016-06-03,2020-03-11,USD,1371088,0.1965,MERIT
7300,4412,2020-03-12,,INR,1038979,0.1328,HIRE
7301,4413,2023-04-06,2023-08-13,INR,305492,0.0913,MERIT
7302,4413,2023-08-14,2023-09-11,INR,426403,0.1392,ADJUSTMENT
7303,4413,2023-09-12,,INR,384989,0.112,ADJUSTMENT
7304,4414,2022-02-22,2022-05-27,USD,2068932,0.0503,HIRE
7305,4414,2022-05-28,,USD,1522184,0.1457,HIRE
7306,4415,2024-10-31,,USD,329844,0.0296,HIRE
